"Data Source: DCJS, Uniform Crime Reporting File. Includes all reports received as of 8/7/2023.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
County/Region,Year,Population,Index Total Count,Index Total Rate,Violent Total Count,Violent Total Rate,Murder Count,Murder Rate,Rape Count,Rape Rate,Robbery Count,Robbery Rate,Agg Assault Count,Agg Assault Rate,Property Total Count,Property Total Rate,Burglary Count,Burglary Rate,Larceny Count,Larceny Rate,MV Theft Count,MV Theft Rate
Livingston,2012,65421,1195,1826.6,54,82.5,0,0,14,21.4,1,1.5,39,59.6,1141,1744.1,172,262.9,952,1455.2,17,26
Livingston,2013,64718,1088,1681.1,56,86.5,0,0,16,24.7,9,13.9,31,47.9,1032,1594.6,185,285.9,814,1257.8,33,51
Livingston,2014,64636,896,1386.2,47,72.7,1,1.5,5,7.7,6,9.3,35,54.1,849,1313.5,155,239.8,677,1047.4,17,26.3
Livingston,2015,64291,885,1376.6,77,119.8,0,0,35,54.4,7,10.9,35,54.4,808,1256.8,129,200.7,652,1014.1,27,42
Livingston,2016,64186,886,1380.4,91,141.8,4,6.2,25,38.9,8,12.5,54,84.1,795,1238.6,120,187,652,1015.8,23,35.8
Livingston,2017,64242,809,1259.3,56,87.2,0,0,24,37.4,6,9.3,26,40.5,753,1172.1,77,119.9,648,1008.7,28,43.6
Livingston,2018,62404,635,1017.6,58,92.9,0,0,23,36.9,5,8,30,48.1,577,924.6,61,97.8,495,793.2,21,33.7
Livingston,2019,62634,600,957.9,61,97.4,0,0,33,52.7,8,12.8,20,31.9,539,860.6,68,108.6,466,744,5,8
Livingston,2020,62263,566,909,51,81.9,0,0,28,45,5,8,18,28.9,515,827.1,71,114,430,690.6,14,22.5
Livingston,2021,63744,530,831.5,46,72.2,0,0,18,28.2,2,3.1,26,40.8,484,759.3,77,120.8,381,597.7,26,40.8
Livingston,2022,61920,591,954.5,49,79.1,1,1.6,20,32.3,2,3.2,26,42,542,875.3,64,103.4,456,736.4,22,35.5
Madison,2000,74175,1357,1829.5,90,121.3,1,1.3,10,13.5,3,4,76,102.5,1267,1708.1,263,354.6,979,1319.9,25,33.7
Madison,2001,69569,1454,2090,99,142.3,0,0,12,17.2,13,18.7,74,106.4,1355,1947.7,285,409.7,1044,1500.7,26,37.4
Madison,2002,70104,1366,1948.5,77,109.8,0,0,8,11.4,8,11.4,61,87,1289,1838.7,352,502.1,908,1295.2,29,41.4
Madison,2003,69908,1266,1811,82,117.3,0,0,15,21.5,12,17.2,55,78.7,1184,1693.7,262,374.8,892,1276,30,42.9
Madison,2004,70317,1404,1996.7,71,101,1,1.4,14,19.9,15,21.3,41,58.3,1333,1895.7,317,450.8,992,1410.8,24,34.1
Madison,2005,70508,1298,1840.9,83,117.7,1,1.4,22,31.2,11,15.6,49,69.5,1215,1723.2,257,364.5,939,1331.8,19,26.9
Madison,2006,70525,1225,1737,66,93.6,0,0,19,26.9,5,7.1,42,59.6,1159,1643.4,298,422.5,836,1185.4,25,35.4
Madison,2007,70109,1434,2045.4,74,105.5,2,2.9,12,17.1,9,12.8,51,72.7,1360,1939.8,318,453.6,1010,1440.6,32,45.6
Madison,2008,69859,1461,2091.4,70,100.2,0,0,15,21.5,5,7.2,50,71.6,1391,1991.2,300,429.4,1066,1525.9,25,35.8
Madison,2009,69784,1320,1891.6,59,84.5,0,0,10,14.3,11,15.8,38,54.5,1261,1807,251,359.7,987,1414.4,23,33
Madison,2010,69222,1295,1870.8,53,76.6,1,1.4,10,14.4,7,10.1,35,50.6,1242,1794.2,219,316.4,999,1443.2,24,34.7
Madison,2011,73772,1285,1741.9,53,71.8,0,0,13,17.6,5,6.8,35,47.4,1232,1670,256,347,950,1287.8,26,35.2
Madison,2012,73761,1337,1812.6,59,80,0,0,12,16.3,5,6.8,42,56.9,1278,1732.6,272,368.8,974,1320.5,32,43.4
Madison,2013,72132,1156,1602.6,55,76.2,1,1.4,9,12.5,7,9.7,38,52.7,1101,1526.4,210,291.1,868,1203.3,23,31.9
Madison,2014,72243,1134,1569.7,61,84.4,1,1.4,10,13.8,6,8.3,44,60.9,1073,1485.3,211,292.1,846,1171,16,22.1
Madison,2015,71972,1012,1406.1,106,147.3,1,1.4,51,70.9,12,16.7,42,58.4,906,1258.8,155,215.4,730,1014.3,21,29.2
Madison,2016,71064,1031,1450.8,122,171.7,1,1.4,59,83,11,15.5,51,71.8,909,1279.1,141,198.4,733,1031.5,35,49.3
Madison,2017,71146,986,1385.9,104,146.2,1,1.4,46,64.7,14,19.7,43,60.4,882,1239.7,154,216.5,704,989.5,24,33.7
Madison,2018,69296,951,1372.4,135,194.8,1,1.4,64,92.4,5,7.2,65,93.8,816,1177.6,108,155.9,674,972.6,34,49.1
Madison,2019,70084,835,1191.4,107,152.7,0,0,53,75.6,6,8.6,48,68.5,728,1038.8,111,158.4,606,864.7,11,15.7
Madison,2020,70220,955,1360,134,190.8,2,2.8,41,58.4,10,14.2,81,115.4,821,1169.2,122,173.7,668,951.3,31,44.1
Madison,2021,72021,931,1292.7,129,179.1,0,0,52,72.2,9,12.5,68,94.4,802,1113.6,116,161.1,623,865,63,87.5
Madison,2022,67935,939,1382.2,142,209,2,2.9,39,57.4,9,13.2,92,135.4,797,1173.2,125,184,627,922.9,45,66.2
Monroe,2000,742951,31934,4298.3,2089,281.2,46,6.2,166,22.3,1146,154.2,731,98.4,29845,4017.1,4427,595.9,22216,2990.2,3202,431
Monroe,2001,736696,30236,4104.3,2096,284.5,47,6.4,131,17.8,1096,148.8,822,111.6,28140,3819.8,4073,552.9,20894,2836.2,3173,430.7
Monroe,2002,742360,30543,4114.3,2303,310.2,44,5.9,181,24.4,1176,158.4,902,121.5,28240,3804.1,4064,547.4,20546,2767.7,3630,489
Monroe,2003,739678,31688,4284,2623,354.6,65,8.8,150,20.3,1406,190.1,1002,135.5,29065,3929.4,4387,593.1,20217,2733.2,4461,603.1
Monroe,2004,738157,30947,4192.5,2332,315.9,47,6.4,156,21.1,1105,149.7,1024,138.7,28615,3876.5,4614,625.1,19899,2695.8,4102,555.7
Monroe,2005,736230,27779,3773.1,2735,371.5,57,7.7,160,21.7,1231,167.2,1287,174.8,25044,3401.7,4436,602.5,17753,2411.3,2855,387.8
Monroe,2006,735330,27682,3764.6,3273,445.1,53,7.2,144,19.6,1553,211.2,1523,207.1,24409,3319.5,4275,581.4,17104,2326,3030,412.1
Monroe,2007,728081,25278,3471.9,2956,406,53,7.3,180,24.7,1205,165.5,1518,208.5,22322,3065.9,4205,577.5,15996,2197,2121,291.3
Monroe,2008,728695,24904,3417.6,2917,400.3,48,6.6,147,20.2,1254,172.1,1468,201.5,21987,3017.3,4372,600,15917,2184.3,1698,233
Monroe,2009,731849,25856,3533,2598,355,32,4.4,167,22.8,1001,136.8,1398,191,23258,3178,4549,621.6,17370,2373.4,1339,183
Monroe,2010,724942,26186,3612.2,2823,389.4,47,6.5,159,21.9,960,132.4,1657,228.6,23363,3222.7,5235,722.1,17099,2358.7,1029,141.9
Monroe,2011,747689,25666,3432.7,2661,355.9,40,5.3,152,20.3,967,129.3,1502,200.9,23005,3076.8,5033,673.1,16920,2263,1052,140.7
Monroe,2012,749650,25410,3389.6,2672,356.4,43,5.7,173,23.1,1009,134.6,1447,193,22738,3033.1,4965,662.3,16797,2240.6,976,130.2
Monroe,2013,749775,23076,3077.7,2686,358.2,48,6.4,144,19.2,1133,151.1,1361,181.5,20390,2719.5,4267,569.1,15236,2032.1,887,118.3
Monroe,2014,752007,21327,2836,2227,296.1,35,4.7,164,21.8,866,115.2,1162,154.5,19100,2539.9,3458,459.8,14670,1950.8,972,129.3
Monroe,2015,749690,20530,2738.5,2526,336.9,39,5.2,289,38.5,831,110.8,1367,182.3,18004,2401.5,3149,420,13788,1839.2,1067,142.3
Monroe,2016,745585,18765,2516.8,2482,332.9,45,6,269,36.1,852,114.3,1316,176.5,16283,2183.9,2580,346,12736,1708.2,967,129.7
Monroe,2017,749892,18955,2527.7,2570,342.7,36,4.8,276,36.8,903,120.4,1355,180.7,16385,2185,2339,311.9,13088,1745.3,958,127.8
Monroe,2018,734020,16674,2271.6,2256,307.3,36,4.9,272,37.1,682,92.9,1266,172.5,14418,1964.3,2107,287,11394,1552.3,917,124.9
Monroe,2019,738135,16561,2243.6,2181,295.5,37,5,266,36,564,76.4,1314,178,14380,1948.2,2085,282.5,11329,1534.8,966,130.9
Monroe,2020,736749,16163,2193.8,2277,309.1,48,6.5,230,31.2,546,74.1,1453,197.2,13886,1884.8,2280,309.5,10212,1386.1,1394,189.2
Monroe,2021,759863,15048,1980.4,2319,305.2,82,10.8,218,28.7,571,75.1,1448,190.6,12729,1675.2,1691,222.5,9315,1225.9,1723,226.8
Monroe,2022,757443,17118,2260,2231,294.5,78,10.3,209,27.6,640,84.5,1304,172.2,14887,1965.4,1686,222.6,11163,1473.8,2038,269.1
Montgomery,2000,52528,988,1880.9,107,203.7,0,0,3,5.7,6,11.4,98,186.6,881,1677.2,174,331.3,679,1292.6,28,53.3
Montgomery,2001,49799,931,1869.5,101,202.8,2,4,5,10,6,12,88,176.7,830,1666.7,178,357.4,626,1257.1,26,52.2
Montgomery,2002,50183,799,1592.2,86,171.4,1,2,10,19.9,7,13.9,68,135.5,713,1420.8,145,288.9,548,1092,20,39.9
Montgomery,2003,49471,694,1402.8,46,93,0,0,5,10.1,6,12.1,35,70.7,648,1309.9,127,256.7,506,1022.8,15,30.3
Montgomery,2004,49466,726,1467.7,56,113.2,0,0,6,12.1,2,4,48,97,670,1354.5,140,283,518,1047.2,12,24.3
Montgomery,2005,49354,875,1772.9,122,247.2,0,0,3,6.1,5,10.1,114,231,753,1525.7,151,306,584,1183.3,18,36.5
Montgomery,2006,49099,815,1659.9,131,266.8,0,0,5,10.2,4,8.1,122,248.5,684,1393.1,115,234.2,553,1126.3,16,32.6
Montgomery,2007,48895,724,1480.7,118,241.3,1,2,6,12.3,5,10.2,106,216.8,606,1239.4,127,259.7,456,932.6,23,47
Montgomery,2008,48560,785,1616.6,134,275.9,1,2.1,1,2.1,5,10.3,127,261.5,651,1340.6,148,304.8,488,1004.9,15,30.9
Montgomery,2009,48557,726,1495.2,131,269.8,0,0,0,0,6,12.4,125,257.4,595,1225.4,107,220.4,473,974.1,15,30.9
Montgomery,2010,47969,1163,2424.5,72,150.1,1,2.1,2,4.2,12,25,57,118.8,1091,2274.4,200,416.9,861,1794.9,30,62.5
Montgomery,2011,50445,1084,2148.9,59,117,0,0,4,7.9,18,35.7,37,73.3,1025,2031.9,204,404.4,799,1583.9,22,43.6
Montgomery,2012,50185,1184,2359.3,57,113.6,4,8,8,15.9,12,23.9,33,65.8,1127,2245.7,228,454.3,876,1745.5,23,45.8
Montgomery,2013,49898,1125,2254.6,48,96.2,0,0,4,8,13,26.1,31,62.1,1077,2158.4,186,372.8,864,1731.5,27,54.1
Montgomery,2014,49874,1251,2508.3,48,96.2,0,0,7,14,17,34.1,24,48.1,1203,2412.1,184,368.9,995,1995,24,48.1
Montgomery,2015,49555,1265,2552.7,99,199.8,0,0,36,72.6,13,26.2,50,100.9,1166,2352.9,212,427.8,920,1856.5,34,68.6
Montgomery,2016,49187,1024,2081.9,83,168.7,1,2,29,59,14,28.5,39,79.3,941,1913.1,153,311.1,770,1565.5,18,36.6
Montgomery,2017,49222,939,1907.7,78,158.5,1,2,32,65,14,28.4,31,63,861,1749.2,121,245.8,717,1456.7,23,46.7
Montgomery,2018,48191,721,1496.1,80,166,2,4.2,29,60.2,9,18.7,40,83,641,1330.1,115,238.6,501,1039.6,25,51.9
Montgomery,2019,49080,688,1401.8,79,161,1,2,22,44.8,9,18.3,47,95.8,609,1240.8,74,150.8,500,1018.7,35,71.3
Montgomery,2020,48790,766,1570,69,141.4,1,2,11,22.5,11,22.5,46,94.3,697,1428.6,90,184.5,576,1180.6,31,63.5
Montgomery,2021,50339,664,1319.1,61,121.2,2,4,15,29.8,8,15.9,36,71.5,603,1197.9,68,135.1,495,983.3,40,79.5
Montgomery,2022,50057,666,1330.5,53,105.9,1,2,15,30,6,12,31,61.9,613,1224.6,75,149.8,510,1018.8,28,55.9
Nassau,2000,1360988,25981,1909,2389,175.5,25,1.8,116,8.5,1077,79.1,1171,86,23592,1733.4,3134,230.3,16739,1229.9,3719,273.3
Nassau,2001,1337000,23077,1726,2671,199.8,29,2.2,126,9.4,1097,82,1419,106.1,20406,1526.3,3162,236.5,14312,1070.5,2932,219.3
Nassau,2002,1347279,23199,1721.9,2707,200.9,28,2.1,116,8.6,1128,83.7,1435,106.5,20492,1521,2812,208.7,14832,1100.9,2848,211.4
Nassau,2003,1347179,22943,1703,2598,192.8,24,1.8,119,8.8,1109,82.3,1346,99.9,20345,1510.2,3252,241.4,14417,1070.2,2676,198.6
Nassau,2004,1342044,22317,1662.9,2501,186.4,24,1.8,108,8,1039,77.4,1330,99.1,19816,1476.6,2872,214,14573,1085.9,2371,176.7
Nassau,2005,1341560,20760,1547.5,2565,191.2,26,1.9,108,8.1,1191,88.8,1240,92.4,18195,1356.3,2789,207.9,13398,998.7,2008,149.7
Nassau,2006,1336706,21231,1588.3,2578,192.9,21,1.6,90,6.7,1266,94.7,1201,89.8,18653,1395.4,2798,209.3,14262,1067,1593,119.2
Nassau,2007,1320440,20020,1516.2,2341,177.3,24,1.8,95,7.2,1059,80.2,1163,88.1,17679,1338.9,2396,181.5,13697,1037.3,1586,120.1
Nassau,2008,1354833,21075,1555.5,2309,170.4,29,2.1,75,5.5,1136,83.8,1069,78.9,18766,1385.1,2626,193.8,14690,1084.3,1450,107
Nassau,2009,1352956,21828,1613.4,2496,184.5,30,2.2,94,6.9,1200,88.7,1172,86.6,19332,1428.9,2571,190,15211,1124.3,1550,114.6
Nassau,2010,1344303,20320,1511.6,2344,174.4,28,2.1,81,6,1077,80.1,1158,86.1,17976,1337.2,2653,197.4,14170,1054.1,1153,85.8
Nassau,2011,1345553,19374,1439.9,2226,165.4,23,1.7,63,4.7,1074,79.8,1066,79.2,17148,1274.4,2784,206.9,13314,989.5,1050,78
Nassau,2012,1351693,19575,1448.2,2458,181.8,28,2.1,71,5.3,1099,81.3,1260,93.2,17117,1266.3,2743,202.9,13372,989.3,1002,74.1
Nassau,2013,1353478,18683,1380.4,2111,156,25,1.8,54,4,1043,77.1,989,73.1,16572,1224.4,2355,174,13328,984.7,889,65.7
Nassau,2014,1357041,17680,1302.8,2043,150.5,18,1.3,60,4.4,937,69,1028,75.8,15637,1152.3,1931,142.3,12836,945.9,870,64.1
Nassau,2015,1360265,16358,1202.6,1984,145.9,21,1.5,80,5.9,832,61.2,1051,77.3,14374,1056.7,1709,125.6,11981,880.8,684,50.3
Nassau,2016,1356246,15278,1126.5,1826,134.6,20,1.5,62,4.6,734,54.1,1010,74.5,13452,991.9,1483,109.3,11278,831.6,691,50.9
Nassau,2017,1367901,14039,1026.3,1650,120.6,17,1.2,41,3,599,43.8,993,72.6,12389,905.7,1114,81.4,10621,776.4,654,47.8
Nassau,2018,1347772,13383,993,1509,112,15,1.1,28,2.1,511,37.9,955,70.9,11874,881,1017,75.5,10190,756.1,667,49.5
Nassau,2019,1352968,13387,989.5,1644,121.5,16,1.2,57,4.2,490,36.2,1081,79.9,11743,867.9,870,64.3,10234,756.4,639,47.2
Nassau,2020,1349999,12244,907,1826,135.3,23,1.7,54,4,523,38.7,1226,90.8,10418,771.7,975,72.2,8741,647.5,702,52
Nassau,2021,1387608,12538,903.6,1915,138,19,1.4,172,12.4,445,32.1,1279,92.2,10623,765.6,838,60.4,9156,659.8,629,45.3
Nassau,2022,1398295,18509,1323.7,2268,162.2,9,0.6,107,7.7,635,45.4,1517,108.5,16241,1161.5,1125,80.5,14149,1011.9,967,69.2
New York,2000,1572542,79279,5041.5,15583,990.9,104,6.6,265,16.9,7129,453.3,8085,514.1,63696,4050.5,7075,449.9,52453,3335.6,4168,265
New York,2001,1628673,72996,4481.9,14248,874.8,104,6.4,249,15.3,6130,376.4,7765,476.8,58748,3607.1,6241,383.2,49020,3009.8,3487,214.1
New York,2002,1641192,68152,4152.6,13211,805,84,5.1,290,17.7,5965,363.5,6872,418.7,54941,3347.6,5771,351.6,45801,2790.7,3369,205.3
New York,2003,1546731,64456,4167.2,12179,787.4,95,6.1,343,22.2,5617,363.2,6124,395.9,52277,3379.8,5765,372.7,43531,2814.4,2981,192.7
New York,2004,1563556,62731,4012.1,11414,730,90,5.8,357,22.8,5288,338.2,5679,363.2,51317,3282.1,5256,336.2,43504,2782.4,2557,163.5
New York,2005,1590675,59682,3752,11180,702.8,91,5.7,322,20.2,5531,347.7,5236,329.2,48502,3049.1,4703,295.7,41712,2622.3,2087,131.2
New York,2006,1600341,56255,3515.2,10662,666.2,111,6.9,222,13.9,5083,317.6,5246,327.8,45593,2849,4631,289.4,39225,2451,1737,108.5
New York,2007,1611158,55098,3419.8,10055,624.1,69,4.3,202,12.5,4676,290.2,5108,317,45043,2795.7,3794,235.5,39743,2466.7,1506,93.5
New York,2008,1634686,54731,3348.1,9176,561.3,62,3.8,212,13,4460,272.8,4442,271.7,45555,2786.8,3845,235.2,40380,2470.2,1330,81.4
New York,2009,1642066,52899,3221.5,8710,530.4,59,3.6,191,11.6,3781,230.3,4679,284.9,44189,2691.1,3612,220,39495,2405.2,1082,65.9
New York,2010,1618207,51297,3170,8829,545.6,70,4.3,282,17.4,3787,234,4690,289.8,42468,2624.4,2967,183.4,38514,2380,987,61
New York,2011,1593000,50858,3192.6,9021,566.3,71,4.5,288,18.1,3648,229,5014,314.8,41837,2626.3,3082,193.5,37856,2376.4,899,56.4
New York,2012,1608042,51756,3218.6,9102,566,63,3.9,295,18.3,3581,222.7,5163,321.1,42654,2652.5,3085,191.8,38735,2408.8,834,51.9
New York,2013,1620452,51872,3201.1,8708,537.4,39,2.4,236,14.6,3340,206.1,5093,314.3,43164,2663.7,2775,171.2,39647,2446.7,742,45.8
New York,2014,1635470,47566,2908.4,8327,509.2,37,2.3,243,14.9,2909,177.9,5138,314.2,39239,2399.2,2678,163.7,35791,2188.4,770,47.1
New York,2015,1647788,47307,2870.9,8789,533.4,41,2.5,467,28.3,3148,191,5133,311.5,38518,2337.6,2538,154,35156,2133.5,824,50
New York,2016,1647694,46653,2831.4,8839,536.4,41,2.5,494,30,2929,177.8,5375,326.2,37814,2295,2206,133.9,34867,2116.1,741,45
New York,2017,1663498,47146,2834.1,8671,521.3,46,2.8,530,31.9,2749,165.3,5346,321.4,38475,2312.9,2215,133.2,35622,2141.4,638,38.4
New York,2018,1645512,49830,3028.2,8951,544,31,1.9,640,38.9,2731,166,5549,337.2,40879,2484.3,2455,149.2,37682,2290,742,45.1
New York,2019,1638724,49858,3042.5,9779,596.7,52,3.2,527,32.2,3115,190.1,6085,371.3,40079,2445.7,2333,142.4,37064,2261.8,682,41.6
New York,2020,1623340,47676,2936.9,9264,570.7,84,5.2,430,26.5,3053,188.1,5697,350.9,38412,2366.2,4449,274.1,32568,2006.2,1395,85.9
New York,2021,1578342,53543,3392.4,11721,742.6,92,5.8,484,30.7,3562,225.7,7583,480.4,41822,2649.7,3485,220.8,36710,2325.9,1627,103.1
New York,2022,1577252,69454,4403.5,12985,823.3,78,4.9,567,35.9,4176,264.8,8164,517.6,56469,3580.2,4565,289.4,49931,3165.7,1973,125.1
Niagara,2000,225428,7259,3220.1,725,321.6,2,0.9,43,19.1,198,87.8,482,213.8,6534,2898.5,1424,631.7,4580,2031.7,530,235.1
Niagara,2001,220251,7946,3607.7,733,332.8,5,2.3,52,23.6,237,107.6,439,199.3,7213,3274.9,1546,701.9,5088,2310.1,579,262.9
Niagara,2002,221944,7964,3588.3,815,367.2,6,2.7,45,20.3,234,105.4,530,238.8,7149,3221.1,1548,697.5,4978,2242.9,623,280.7
Niagara,2003,218470,7613,3484.7,879,402.3,9,4.1,80,36.6,260,119,530,242.6,6734,3082.3,1604,734.2,4624,2116.5,506,231.6
Niagara,2004,218570,7860,3596.1,895,409.5,8,3.7,65,29.7,250,114.4,572,261.7,6965,3186.6,1545,706.9,4879,2232.2,541,247.5
Niagara,2005,218372,7297,3341.5,970,444.2,7,3.2,70,32.1,320,146.5,573,262.4,6327,2897.3,1449,663.5,4445,2035.5,433,198.3
Niagara,2006,217589,7120,3272.2,900,413.6,5,2.3,68,31.3,273,125.5,554,254.6,6220,2858.6,1598,734.4,4239,1948.2,383,176
Niagara,2007,215039,6955,3234.3,763,354.8,4,1.9,70,32.6,203,94.4,486,226,6192,2879.5,1448,673.4,4374,2034,370,172.1
Niagara,2008,214193,7167,3346,763,356.2,5,2.3,37,17.3,214,99.9,507,236.7,6404,2989.8,1676,782.5,4426,2066.4,302,141
Niagara,2009,213831,7173,3354.5,847,396.1,9,4.2,48,22.4,237,110.8,553,258.6,6326,2958.4,1628,761.3,4433,2073.1,265,123.9
Niagara,2010,211650,7209,3406.1,835,394.5,5,2.4,54,25.5,248,117.2,528,249.5,6374,3011.6,1708,807,4421,2088.8,245,115.8
Niagara,2011,217442,7232,3325.9,810,372.5,5,2.3,64,29.4,230,105.8,511,235,6422,2953.4,1606,738.6,4522,2079.6,294,135.2
Niagara,2012,217177,6954,3202,819,377.1,4,1.8,48,22.1,207,95.3,560,257.9,6135,2824.9,1437,661.7,4472,2059.1,226,104.1
Niagara,2013,214912,6655,3096.6,798,371.3,4,1.9,37,17.2,240,111.7,517,240.6,5857,2725.3,1312,610.5,4323,2011.5,222,103.3
Niagara,2014,214023,6225,2908.6,798,372.9,7,3.3,33,15.4,235,109.8,523,244.4,5427,2535.7,1231,575.2,3942,1841.9,254,118.7
Niagara,2015,212368,5921,2788.1,779,366.8,5,2.4,80,37.7,206,97,488,229.8,5142,2421.3,1091,513.7,3838,1807.2,213,100.3
Niagara,2016,210491,6145,2919.4,850,403.8,4,1.9,68,32.3,280,133,498,236.6,5295,2515.5,1061,504.1,3912,1858.5,322,153
Niagara,2017,211460,5598,2647.3,785,371.2,4,1.9,85,40.2,201,95.1,495,234.1,4813,2276.1,865,409.1,3669,1735.1,279,131.9
Niagara,2018,206655,4429,2143.2,625,302.4,4,1.9,96,46.5,158,76.5,367,177.6,3804,1840.7,535,258.9,2984,1444,285,137.9
Niagara,2019,208537,4172,2000.6,632,303.1,3,1.4,87,41.7,134,64.3,408,195.6,3540,1697.5,473,226.8,2874,1378.2,193,92.5
Niagara,2020,207172,4771,2302.9,661,319.1,16,7.7,97,46.8,141,68.1,407,196.5,4110,1983.9,569,274.7,3168,1529.2,373,180
Niagara,2021,213024,3852,1808.2,630,295.7,11,5.2,95,44.6,87,40.8,437,205.1,3222,1512.5,468,219.7,2448,1149.2,306,143.6
Niagara,2022,212646,3965,1864.6,631,296.7,9,4.2,77,36.2,85,40,460,216.3,3334,1567.9,512,240.8,2484,1168.1,338,158.9
Oneida,2000,239559,6451,2692.9,577,240.9,10,4.2,58,24.2,201,83.9,308,128.6,5874,2452,1333,556.4,4267,1781.2,274,114.4
Oneida,2001,235902,6726,2851.2,602,255.2,11,4.7,76,32.2,223,94.5,292,123.8,6124,2596,1339,567.6,4503,1908.8,282,119.5
Oneida,2002,237716,6787,2855.1,689,289.8,6,2.5,68,28.6,237,99.7,378,159,6098,2565.2,1507,633.9,4343,1827,248,104.3
Oneida,2003,235366,6394,2716.6,700,297.4,9,3.8,75,31.9,222,94.3,394,167.4,5694,2419.2,1424,605,4000,1699.5,270,114.7
Oneida,2004,234825,6398,2724.6,546,232.5,6,2.6,63,26.8,168,71.5,309,131.6,5852,2492.1,1273,542.1,4302,1832,277,118
Oneida,2005,235299,6301,2677.9,514,218.4,10,4.2,57,24.2,156,66.3,291,123.7,5787,2459.4,1161,493.4,4424,1880.2,202,85.8
Oneida,2006,234732,6369,2713.3,664,282.9,10,4.3,36,15.3,162,69,456,194.3,5705,2430.4,1390,592.2,4056,1727.9,259,110.3
Oneida,2007,233118,6915,2966.3,700,300.3,10,4.3,38,16.3,173,74.2,479,205.5,6215,2666,1479,634.4,4467,1916.2,269,115.4
Oneida,2008,231868,6610,2850.8,672,289.8,9,3.9,48,20.7,216,93.2,399,172.1,5938,2560.9,1314,566.7,4415,1904.1,209,90.1
Oneida,2009,231141,6565,2840.3,644,278.6,8,3.5,43,18.6,178,77,415,179.5,5921,2561.6,1091,472,4688,2028.2,142,61.4
Oneida,2010,228059,6238,2735.3,587,257.4,7,3.1,46,20.2,175,76.7,359,157.4,5651,2477.9,1208,529.7,4277,1875.4,166,72.8
Oneida,2011,235934,5939,2517.2,551,233.5,7,3,37,15.7,130,55.1,377,159.8,5388,2283.7,1233,522.6,4004,1697.1,151,64
Oneida,2012,235552,6389,2712.4,595,252.6,2,0.8,44,18.7,164,69.6,385,163.4,5794,2459.8,1212,514.5,4387,1862.4,195,82.8
Oneida,2013,233394,5990,2566.5,537,230.1,13,5.6,45,19.3,136,58.3,343,147,5453,2336.4,1056,452.5,4228,1811.5,169,72.4
Oneida,2014,233634,5766,2468,560,239.7,9,3.9,41,17.5,152,65.1,358,153.2,5206,2228.3,1050,449.4,3984,1705.2,172,73.6
Oneida,2015,231920,5456,2352.5,585,252.2,8,3.4,141,60.8,110,47.4,326,140.6,4871,2100.3,883,380.7,3817,1645.8,171,73.7
Oneida,2016,230500,5232,2269.8,660,286.3,4,1.7,160,69.4,141,61.2,355,154,4572,1983.5,854,370.5,3565,1546.6,153,66.4
Oneida,2017,231112,4782,2069.1,696,301.2,4,1.7,204,88.3,109,47.2,379,164,4086,1768,667,288.6,3290,1423.6,129,55.8
Oneida,2018,226517,4652,2053.7,649,286.5,7,3.1,194,85.6,105,46.4,343,151.4,4003,1767.2,609,268.9,3233,1427.3,161,71.1
Oneida,2019,227680,4559,2002.4,641,281.5,8,3.5,137,60.2,167,73.3,329,144.5,3918,1720.8,489,214.8,3264,1433.6,165,72.5
Oneida,2020,226556,4467,1971.7,558,246.3,13,5.7,112,49.4,91,40.2,342,151,3909,1725.4,484,213.6,3217,1420,208,91.8
Oneida,2021,232534,4928,2119.3,672,289,10,4.3,177,76.1,113,48.6,372,160,4256,1830.3,481,206.9,3427,1473.8,348,149.7
Oneida,2022,230586,5035,2183.6,665,288.4,3,1.3,164,71.1,111,48.1,387,167.8,4370,1895.2,503,218.1,3590,1556.9,277,120.1
Onondaga,2000,475767,16445,3456.5,2001,420.6,21,4.4,85,17.9,541,113.7,1354,284.6,14444,3035.9,2980,626.4,10426,2191.4,1038,218.2
Onondaga,2001,459179,17509,3813.1,2023,440.6,22,4.8,82,17.9,695,151.4,1224,266.6,15486,3372.5,3200,696.9,11104,2418.2,1182,257.4
Onondaga,2002,462710,17635,3811.2,1967,425.1,28,6.1,90,19.5,669,144.6,1180,255,15668,3386.1,3068,663.1,11060,2390.3,1540,332.8
Onondaga,2003,461560,16123,3493.2,1762,381.7,18,3.9,95,20.6,601,130.2,1048,227.1,14361,3111.4,3153,683.1,9817,2126.9,1391,301.4
Onondaga,2004,461404,14241,3086.4,1674,362.8,21,4.6,112,24.3,525,113.8,1016,220.2,12567,2723.6,2722,589.9,8530,1848.7,1315,285
Onondaga,2005,460464,13906,3020,1969,427.6,19,4.1,115,25,651,141.4,1184,257.1,11937,2592.4,2785,604.8,8022,1742.2,1130,245.4
Onondaga,2006,459279,14204,3092.7,1885,410.4,17,3.7,99,21.6,659,143.5,1110,241.7,12319,2682.2,2913,634.3,8475,1845.3,931,202.7
