County/Region,Year,Population,Index Total Count,Index Total Rate,Violent Total Count,Violent Total Rate,Murder Count,Murder Rate,Rape Count,Rape Rate,Robbery Count,Robbery Rate,Agg Assault Count,Agg Assault Rate,Property Total Count,Property Total Rate,Burglary Count,Burglary Rate,Larceny Count,Larceny Rate,MV Theft Count,MV Theft Rate,State,Average Value
Caroline,2017,32795.0,667.0,2033.8,56.0,170.8,0.0,0.0,6.0,18.3,11.0,33.5,39.0,118.9,611.0,1863.1,149.0,454.3,428.0,1305.1,34.0,103.7,MD,187683.34303636363
Caroline,2018,32947.0,524.0,1590.4,53.0,160.9,0.0,0.0,10.0,30.4,17.0,51.6,26.0,78.9,471.0,1429.6,84.0,255.0,369.0,1120.0,18.0,54.6,MD,198446.5041909091
Caroline,2019,33170.0,543.0,1637.0,45.0,135.7,1.0,3.0,6.0,18.1,14.0,42.2,24.0,72.4,498.0,1501.4,111.0,334.6,369.0,1112.5,18.0,54.3,MD,211587.19441818175
Caroline,2020,33336.0,459.0,1376.9,63.0,189.0,0.0,0.0,7.0,21.0,7.0,21.0,49.0,147.0,396.0,1187.9,65.0,195.0,313.0,938.9,18.0,54.0,MD,225953.3969
Carroll,2000,150897.0,3505.0,2322.8,433.0,287.0,1.0,0.7,36.0,23.9,58.0,38.4,338.0,224.0,3072.0,2035.8,655.0,434.1,2275.0,1507.7,142.0,94.1,MD,171046.29069166665
Carroll,2001,153138.0,3142.0,2051.7,353.0,230.5,0.0,0.0,33.0,21.5,52.0,34.0,268.0,175.0,2789.0,1821.2,620.0,404.9,2020.0,1319.1,149.0,97.3,MD,178541.87056363636
Carroll,2002,155503.0,3001.0,1929.9,391.0,251.4,5.0,3.2,31.0,19.9,50.0,32.2,305.0,196.1,2610.0,1678.4,527.0,338.9,1948.0,1252.7,135.0,86.8,MD,194229.2308818182
Carroll,2003,160504.0,2980.0,1856.7,404.0,251.7,2.0,1.2,42.0,26.2,39.0,24.3,321.0,200.0,2576.0,1604.9,526.0,327.7,1907.0,1188.1,143.0,89.1,MD,223379.96928181816
Carroll,2004,164663.0,2900.0,1761.2,415.0,252.0,0.0,0.0,47.0,28.5,48.0,29.2,320.0,194.3,2485.0,1509.1,456.0,276.9,1878.0,1140.5,151.0,91.7,MD,261449.75539999997
Carroll,2005,167424.0,3177.0,1897.6,400.0,238.9,2.0,1.2,29.0,17.3,36.0,21.5,333.0,198.9,2777.0,1658.7,522.0,311.8,2085.0,1245.3,170.0,101.5,MD,318013.2845363636
Carroll,2006,169003.0,3079.0,1821.9,374.0,221.3,1.0,0.6,24.0,14.2,56.0,33.1,293.0,173.4,2705.0,1600.6,562.0,332.5,2016.0,1192.9,127.0,75.1,MD,352018.8916272728
Carroll,2007,171843.0,3110.0,1809.8,359.0,208.9,1.0,0.6,31.0,18.0,38.0,22.1,289.0,168.2,2751.0,1600.9,611.0,355.6,2007.0,1167.9,133.0,77.4,MD,349844.6811727273
Carroll,2008,170347.0,3253.0,1909.6,360.0,211.3,1.0,0.6,21.0,12.3,40.0,23.5,298.0,174.9,2893.0,1698.3,597.0,350.5,2172.0,1275.0,124.0,72.8,MD,332147.240425
Carroll,2009,172300.0,3117.0,1809.1,393.0,228.1,2.0,1.2,29.0,16.8,47.0,27.3,315.0,182.8,2724.0,1581.0,567.0,329.1,2055.0,1192.7,102.0,59.2,MD,299563.4560363636
Carroll,2010,173047.0,3061.0,1768.9,349.0,201.7,4.0,2.3,36.0,20.8,40.0,23.1,269.0,155.4,2712.0,1567.2,523.0,302.2,2085.0,1204.9,104.0,60.1,MD,288713.7906363637
Carroll,2011,168719.0,2723.0,1613.9,256.0,151.7,1.0,0.6,26.0,15.4,40.0,23.7,189.0,112.0,2467.0,1462.2,517.0,306.4,1856.0,1100.1,94.0,55.7,MD,270227.6387545455
Carroll,2012,168903.0,3027.0,1792.2,306.0,181.2,3.0,1.8,19.0,11.2,47.0,27.8,237.0,140.3,2721.0,1611.0,689.0,407.9,1948.0,1153.3,84.0,49.7,MD,274512.9047583334
Carroll,2013,167529.0,2684.0,1602.1,342.0,204.1,4.0,2.4,30.0,17.9,33.0,19.7,275.0,164.2,2342.0,1398.0,542.0,323.5,1735.0,1035.6,65.0,38.8,MD,290671.6405545455
Carroll,2014,167966.0,2593.0,1543.8,367.0,218.5,2.0,1.2,19.0,11.3,42.0,25.0,304.0,181.0,2226.0,1325.3,536.0,319.1,1641.0,977.0,49.0,29.2,MD,303761.2509454545
Carroll,2015,167468.0,2275.0,1358.5,231.0,137.9,0.0,0.0,33.0,19.7,48.0,28.7,150.0,89.6,2044.0,1220.5,414.0,247.2,1578.0,942.3,52.0,31.1,MD,308328.3712363636
Carroll,2016,166742.0,2257.0,1353.6,256.0,153.5,2.0,1.2,21.0,12.6,55.0,33.0,178.0,106.8,2001.0,1200.1,352.0,211.1,1584.0,950.0,65.0,39.0,MD,314273.87051666674
Carroll,2017,167630.0,2284.0,1362.5,323.0,192.7,0.0,0.0,38.0,22.7,22.0,13.1,263.0,156.9,1961.0,1169.8,328.0,195.7,1551.0,925.3,82.0,48.9,MD,323016.6761181818
Carroll,2018,166519.0,1942.0,1166.2,275.0,165.1,1.0,0.6,33.0,19.8,45.0,27.0,196.0,117.7,1667.0,1001.1,216.0,129.7,1358.0,815.5,93.0,55.8,MD,333454.01479090913
Carroll,2019,167742.0,1844.0,1099.3,248.0,147.8,1.0,0.6,37.0,22.1,29.0,17.3,181.0,107.9,1596.0,951.5,213.0,127.0,1311.0,781.6,72.0,42.9,MD,343817.2113272727
Carroll,2020,168032.0,1373.0,817.1,187.0,111.3,5.0,3.0,36.0,21.4,19.0,11.3,127.0,75.6,1186.0,705.8,164.0,97.6,974.0,579.7,48.0,28.6,MD,358308.9093
Cecil,2000,85951.0,2987.0,3475.2,456.0,530.5,1.0,1.2,16.0,18.6,50.0,58.2,389.0,452.6,2531.0,2944.7,651.0,757.4,1686.0,1961.6,194.0,225.7,MD,142218.47281666668
Cecil,2001,87228.0,2977.0,3412.9,449.0,514.7,0.0,0.0,20.0,22.9,45.0,51.6,384.0,440.2,2528.0,2898.2,571.0,654.6,1771.0,2030.3,186.0,213.2,MD,151043.77249090912
Cecil,2002,88574.0,3052.0,3445.7,416.0,469.7,1.0,1.1,15.0,16.9,43.0,48.5,357.0,403.1,2636.0,2976.0,614.0,693.2,1827.0,2062.7,195.0,220.2,MD,159797.14922727275
Cecil,2003,91175.0,3163.0,3469.2,455.0,499.0,4.0,4.4,16.0,17.5,54.0,59.2,381.0,417.9,2708.0,2970.1,731.0,801.8,1777.0,1949.0,200.0,219.4,MD,173831.78623636367
Cecil,2004,93573.0,3388.0,3620.7,431.0,460.6,2.0,2.1,18.0,19.2,60.0,64.1,351.0,375.1,2957.0,3160.1,753.0,804.7,1940.0,2073.2,264.0,282.1,MD,200596.0001
Cecil,2005,96254.0,3408.0,3540.6,474.0,492.4,4.0,4.2,11.0,11.4,79.0,82.1,380.0,394.8,2934.0,3048.2,836.0,868.5,1820.0,1890.8,278.0,288.8,MD,237573.42230909088
Cecil,2006,98064.0,3532.0,3601.7,490.0,499.7,4.0,4.1,7.0,7.1,102.0,104.0,377.0,384.4,3042.0,3102.1,884.0,901.5,1848.0,1884.5,310.0,316.1,MD,274072.3022454545
Cecil,2007,100680.0,3966.0,3939.2,568.0,564.2,5.0,5.0,16.0,15.9,111.0,110.3,436.0,433.1,3398.0,3375.0,1001.0,994.2,2141.0,2126.5,256.0,254.3,MD,280477.47570000007
Cecil,2008,100763.0,4351.0,4318.1,540.0,535.9,8.0,7.9,15.0,14.9,111.0,110.2,406.0,402.9,3811.0,3782.1,1187.0,1178.0,2314.0,2296.5,310.0,307.7,MD,265682.88656666665
Cecil,2009,102047.0,4410.0,4321.5,746.0,731.0,2.0,2.0,23.0,22.5,155.0,151.9,566.0,554.6,3664.0,3590.5,977.0,957.4,2439.0,2390.1,248.0,243.0,MD,242202.38278181816
Cecil,2010,102940.0,4098.0,3981.0,673.0,653.8,6.0,5.8,39.0,37.9,152.0,147.7,476.0,462.4,3425.0,3327.2,967.0,939.4,2263.0,2198.4,195.0,189.4,MD,231150.91935454545
Cecil,2011,102067.0,4020.0,3938.6,579.0,567.3,4.0,3.9,28.0,27.4,161.0,157.7,386.0,378.2,3441.0,3371.3,898.0,879.8,2368.0,2320.0,175.0,171.5,MD,220828.2092454545
Cecil,2012,102676.0,3922.0,3819.8,549.0,534.7,2.0,1.9,38.0,37.0,119.0,115.9,390.0,379.8,3373.0,3285.1,870.0,847.3,2365.0,2303.4,138.0,134.4,MD,208105.0510666667
Cecil,2013,102068.0,3311.0,3243.9,436.0,427.2,5.0,4.9,26.0,25.5,86.0,84.3,319.0,312.5,2875.0,2816.7,806.0,789.7,1958.0,1918.3,111.0,108.8,MD,206409.9478272727
Cecil,2014,102296.0,3388.0,3312.0,496.0,484.9,4.0,3.9,38.0,37.1,90.0,88.0,364.0,355.8,2892.0,2827.1,614.0,600.2,2186.0,2136.9,92.0,89.9,MD,213332.01543636367
Cecil,2015,102376.0,3027.0,2956.7,366.0,357.5,9.0,8.8,31.0,30.3,77.0,75.2,249.0,243.2,2661.0,2599.2,569.0,555.8,1969.0,1923.3,123.0,120.1,MD,217353.3580090909
Cecil,2016,102033.0,2979.0,2919.6,373.0,365.6,3.0,2.9,25.0,24.5,70.0,68.6,275.0,269.5,2606.0,2554.1,526.0,515.5,1927.0,1888.6,153.0,150.0,MD,219179.390275
Cecil,2017,102783.0,2493.0,2425.5,322.0,313.3,3.0,2.9,15.0,14.6,69.0,67.1,235.0,228.6,2171.0,2112.2,479.0,466.0,1549.0,1507.1,143.0,139.1,MD,226445.28757272728
Cecil,2018,102148.0,2520.0,2467.0,356.0,348.5,2.0,2.0,28.0,27.4,87.0,85.2,239.0,234.0,2164.0,2118.5,421.0,412.1,1603.0,1569.3,140.0,137.1,MD,235271.75836363636
Cecil,2019,102522.0,2390.0,2331.2,306.0,298.5,2.0,2.0,20.0,19.5,63.0,61.5,221.0,215.6,2084.0,2032.7,331.0,322.9,1610.0,1570.4,143.0,139.5,MD,247746.3808090909
Cecil,2020,102707.0,2027.0,1973.6,272.0,264.8,1.0,1.0,18.0,17.5,37.0,36.0,216.0,210.3,1755.0,1708.7,253.0,246.3,1377.0,1340.7,125.0,121.7,MD,261502.45223333337
Charles,2000,120546.0,4494.0,3728.0,693.0,574.9,4.0,3.3,27.0,22.4,130.0,107.8,532.0,441.3,3801.0,3153.2,635.0,526.8,2801.0,2323.6,365.0,302.8,MD,178193.48610833334
Charles,2001,122336.0,4685.0,3829.6,775.0,633.5,9.0,7.4,39.0,31.9,135.0,110.4,592.0,483.9,3910.0,3196.1,670.0,547.7,2848.0,2328.0,392.0,320.4,MD,187197.97548181817
Charles,2002,124225.0,4943.0,3979.1,875.0,704.4,6.0,4.8,41.0,33.0,186.0,149.7,642.0,516.8,4068.0,3274.7,698.0,561.9,2906.0,2339.3,464.0,373.5,MD,200143.80142727276
Charles,2003,130240.0,5103.0,3918.2,773.0,593.5,4.0,3.1,38.0,29.2,152.0,116.7,579.0,444.6,4330.0,3324.6,709.0,544.4,3036.0,2331.1,585.0,449.2,MD,227283.91314545457
Charles,2004,134236.0,4941.0,3680.8,736.0,548.3,5.0,3.7,32.0,23.8,159.0,118.4,540.0,402.3,4205.0,3132.5,778.0,579.6,2903.0,2162.6,524.0,390.4,MD,267689.81653333333
Charles,2005,136841.0,5029.0,3675.1,759.0,554.7,4.0,2.9,35.0,25.6,195.0,142.5,525.0,383.7,4270.0,3120.4,654.0,477.9,2989.0,2184.3,627.0,458.2,MD,335578.03870909096
Charles,2006,139202.0,4995.0,3588.3,729.0,523.7,4.0,2.9,24.0,17.2,202.0,145.1,499.0,358.5,4266.0,3064.6,714.0,512.9,3117.0,2239.2,435.0,312.5,MD,391224.0645545455
Charles,2007,142320.0,5089.0,3575.7,846.0,594.4,4.0,2.8,33.0,23.2,198.0,139.1,611.0,429.3,4243.0,2981.3,756.0,531.2,3049.0,2142.4,438.0,307.8,MD,399425.0440181819
Charles,2008,142039.0,5105.0,3594.1,794.0,559.0,10.0,7.0,26.0,18.3,187.0,131.7,571.0,402.0,4311.0,3035.1,753.0,530.1,3171.0,2232.5,387.0,272.5,MD,352593.62452500005
Charles,2009,143833.0,4433.0,3082.0,701.0,487.4,7.0,4.9,35.0,24.3,185.0,128.6,474.0,329.5,3732.0,2594.7,598.0,415.8,2862.0,1989.8,272.0,189.1,MD,295918.21781818185
Charles,2010,145349.0,4425.0,3044.4,713.0,490.5,2.0,1.4,35.0,24.1,171.0,117.6,505.0,347.4,3712.0,2553.9,707.0,486.4,2715.0,1867.9,290.0,199.5,MD,279058.14330909087
Charles,2011,147940.0,4366.0,2951.2,588.0,397.5,3.0,2.0,26.0,17.6,176.0,119.0,383.0,258.9,3778.0,2553.7,767.0,518.5,2731.0,1846.0,280.0,189.3,MD,250933.0549
Charles,2012,150570.0,3918.0,2602.1,575.0,381.9,6.0,4.0,32.0,21.3,154.0,102.3,383.0,254.4,3343.0,2220.2,614.0,407.8,2543.0,1688.9,186.0,123.5,MD,247795.3360083333
Charles,2013,152067.0,4115.0,2706.0,588.0,386.7,3.0,2.0,24.0,15.8,147.0,96.7,414.0,272.2,3527.0,2319.4,704.0,463.0,2631.0,1730.2,192.0,126.3,MD,257663.0633909091
Charles,2014,154633.0,3597.0,2326.2,546.0,353.1,2.0,1.3,23.0,14.9,148.0,95.7,373.0,241.2,3051.0,1973.1,507.0,327.9,2387.0,1543.7,157.0,101.5,MD,270835.2574272727
Charles,2015,156234.0,3527.0,2257.5,581.0,371.9,3.0,1.9,23.0,14.7,120.0,76.8,435.0,278.4,2946.0,1885.6,539.0,345.0,2200.0,1408.1,207.0,132.5,MD,278056.2267545454
Charles,2016,157065.0,3145.0,2002.4,564.0,359.1,6.0,3.8,38.0,24.2,139.0,88.5,381.0,242.6,2581.0,1643.3,396.0,252.1,2018.0,1284.8,167.0,106.3,MD,288045.921425
Charles,2017,159441.0,3220.0,2019.6,540.0,338.7,8.0,5.0,39.0,24.5,126.0,79.0,367.0,230.2,2680.0,1680.9,408.0,255.9,2090.0,1310.8,182.0,114.1,MD,300887.4709909091
Charles,2018,160284.0,3158.0,1970.3,651.0,406.2,11.0,6.9,48.0,29.9,121.0,75.5,471.0,293.9,2507.0,1564.1,244.0,152.2,2090.0,1303.9,173.0,107.9,MD,314962.66360909096
Charles,2019,162578.0,3122.0,1920.3,589.0,362.3,5.0,3.1,64.0,39.4,127.0,78.1,393.0,241.7,2533.0,1558.0,304.0,187.0,2067.0,1271.4,162.0,99.6,MD,326789.0792454546
Charles,2020,164609.0,2669.0,1621.4,540.0,328.1,16.0,9.7,47.0,28.6,96.0,58.3,381.0,231.5,2129.0,1293.4,257.0,156.1,1669.0,1013.9,203.0,123.3,MD,342172.1395166666
Dorchester,2000,30674.0,1205.0,3928.4,182.0,593.3,0.0,0.0,8.0,26.1,17.0,55.4,157.0,511.8,1023.0,3335.1,233.0,759.6,747.0,2435.3,43.0,140.2,MD,75189.44868000002
Dorchester,2001,31130.0,1223.0,3928.7,205.0,658.5,2.0,6.4,8.0,25.7,22.0,70.7,173.0,555.7,1018.0,3270.2,224.0,719.6,736.0,2364.3,58.0,186.3,MD,81004.98336454545
Dorchester,2002,31610.0,1321.0,4179.1,212.0,670.7,4.0,12.7,11.0,34.8,28.0,88.6,169.0,534.6,1109.0,3508.4,220.0,696.0,810.0,2562.5,79.0,249.9,MD,89065.38537272728
Dorchester,2003,30734.0,1179.0,3836.1,150.0,488.1,2.0,6.5,12.0,39.0,23.0,74.8,113.0,367.7,1029.0,3348.1,197.0,641.0,758.0,2466.3,74.0,240.8,MD,98437.7057490909
Dorchester,2004,30885.0,1289.0,4173.5,137.0,443.6,3.0,9.7,10.0,32.4,15.0,48.6,109.0,352.9,1152.0,3730.0,261.0,845.1,799.0,2587.0,92.0,297.9,MD,115948.20545
Dorchester,2005,31147.0,1320.0,4238.0,174.0,558.6,0.0,0.0,9.0,28.9,43.0,138.1,122.0,391.7,1146.0,3679.3,229.0,735.2,840.0,2696.9,77.0,247.2,MD,88555.49900000001
Dorchester,2006,31487.0,1509.0,4792.5,181.0,574.8,1.0,3.2,7.0,22.2,32.0,101.6,141.0,447.8,1328.0,4217.6,338.0,1073.5,901.0,2861.5,89.0,282.7,MD,165183.81170909092
Dorchester,2007,31500.0,1352.0,4292.1,160.0,507.9,5.0,15.9,5.0,15.9,49.0,155.6,101.0,320.6,1192.0,3784.1,265.0,841.3,871.0,2765.1,56.0,177.8,MD,174528.07461818182
Dorchester,2008,31780.0,1410.0,4436.8,187.0,588.4,1.0,3.1,12.0,37.8,50.0,157.3,124.0,390.2,1223.0,3848.3,400.0,1258.7,762.0,2397.7,61.0,191.9,MD,159619.53819166665
Dorchester,2009,32317.0,1143.0,3536.8,183.0,566.3,0.0,0.0,11.0,34.0,28.0,86.6,144.0,445.6,960.0,2970.6,253.0,782.9,681.0,2107.3,26.0,80.5,MD,143704.28362727276
Dorchester,2010,32376.0,1188.0,3669.4,188.0,580.7,1.0,3.1,9.0,27.8,54.0,166.8,124.0,383.0,1000.0,3088.7,242.0,747.5,720.0,2223.9,38.0,117.4,MD,136432.57212727272
Dorchester,2011,32927.0,1286.0,3905.6,142.0,431.3,1.0,3.0,10.0,30.4,21.0,63.8,110.0,334.1,1144.0,3474.4,271.0,823.0,825.0,2505.5,48.0,145.8,MD,131510.83179090908
Dorchester,2012,32955.0,1309.0,3972.1,165.0,500.7,1.0,3.0,15.0,45.5,35.0,106.2,114.0,345.9,1144.0,3471.4,296.0,898.2,799.0,2424.5,49.0,148.7,MD,131466.6670916667
Dorchester,2013,32578.0,1120.0,3437.9,150.0,460.4,0.0,0.0,6.0,18.4,36.0,110.5,108.0,331.5,970.0,2977.5,188.0,577.1,763.0,2342.1,19.0,58.3,MD,132575.46648181818
Dorchester,2014,32717.0,1231.0,3762.6,142.0,434.0,3.0,9.2,7.0,21.4,22.0,67.2,110.0,336.2,1089.0,3328.5,209.0,638.8,838.0,2561.4,42.0,128.4,MD,140382.6016818182
Dorchester,2015,32453.0,1366.0,4209.2,187.0,576.2,1.0,3.1,12.0,37.0,39.0,120.2,135.0,416.0,1179.0,3632.9,219.0,674.8,909.0,2801.0,51.0,157.2,MD,144813.6213818182
Dorchester,2016,32143.0,1104.0,3434.7,154.0,479.1,4.0,12.4,12.0,37.3,30.0,93.3,108.0,336.0,950.0,2955.5,214.0,665.8,695.0,2162.2,41.0,127.6,MD,148414.985875
Dorchester,2017,32174.0,1407.0,4373.1,186.0,578.1,0.0,0.0,4.0,12.4,33.0,102.6,149.0,463.1,1221.0,3795.0,274.0,851.6,877.0,2725.8,70.0,217.6,MD,151945.6617909091
Dorchester,2018,31832.0,992.0,3116.4,158.0,496.4,1.0,3.1,5.0,15.7,29.0,91.1,123.0,386.4,834.0,2620.0,205.0,644.0,604.0,1897.5,25.0,78.5,MD,164315.25202727274
Dorchester,2019,31754.0,1013.0,3190.1,136.0,428.3,2.0,6.3,12.0,37.8,21.0,66.1,101.0,318.1,877.0,2761.9,175.0,551.1,673.0,2119.4,29.0,91.3,MD,172828.55224545454
Dorchester,2020,31742.0,982.0,3093.7,207.0,652.1,3.0,9.5,7.0,22.1,35.0,110.3,162.0,510.4,775.0,2441.6,131.0,412.7,579.0,1824.1,65.0,204.8,MD,184522.12471666667
Frederick,2000,195277.0,4948.0,2533.8,908.0,465.0,6.0,3.1,51.0,26.1,119.0,60.9,732.0,374.9,4040.0,2068.9,767.0,392.8,3008.0,1540.4,265.0,135.7,MD,173668.90604166663
Frederick,2001,198177.0,5615.0,2833.3,971.0,490.0,1.0,0.5,49.0,24.7,134.0,67.6,787.0,397.1,4644.0,2343.4,698.0,352.2,3691.0,1862.5,255.0,128.7,MD,185102.63271818185
Frederick,2002,201237.0,5303.0,2635.2,894.0,444.3,5.0,2.5,50.0,24.8,148.0,73.5,691.0,343.4,4409.0,2190.9,802.0,398.5,3344.0,1661.7,263.0,130.7,MD,207969.44198181824
Frederick,2003,211070.0,4814.0,2280.8,840.0,398.0,5.0,2.4,42.0,19.9,118.0,55.9,675.0,319.8,3974.0,1882.8,765.0,362.4,2969.0,1406.6,240.0,113.7,MD,241040.54359999995
Frederick,2004,215568.0,4612.0,2139.5,873.0,405.0,1.0,0.5,39.0,18.1,177.0,82.1,656.0,304.3,3739.0,1734.5,657.0,304.8,2861.0,1327.2,221.0,102.5,MD,283067.3789416666
Frederick,2005,219311.0,4257.0,1941.1,736.0,335.6,1.0,0.5,30.0,13.7,148.0,67.5,557.0,254.0,3521.0,1605.5,672.0,306.4,2652.0,1209.2,197.0,89.8,MD,343964.5778818182
Frederick,2006,221305.0,4730.0,2137.3,752.0,339.8,9.0,4.1,35.0,15.8,181.0,81.8,527.0,238.1,3978.0,1797.5,872.0,394.0,2882.0,1302.3,224.0,101.2,MD,385397.6092909091
Frederick,2007,225374.0,4655.0,2065.5,807.0,358.1,7.0,3.1,35.0,15.5,134.0,59.5,631.0,280.0,3848.0,1707.4,637.0,282.6,2964.0,1315.1,247.0,109.6,MD,374003.02138181817
Frederick,2008,226881.0,4973.0,2191.9,793.0,349.5,4.0,1.8,23.0,10.1,154.0,67.9,612.0,269.7,4180.0,1842.4,741.0,326.6,3200.0,1410.4,239.0,105.3,MD,334419.30627500004
Frederick,2009,230359.0,4737.0,2056.4,793.0,344.2,9.0,3.9,33.0,14.3,179.0,77.7,572.0,248.3,3944.0,1712.1,687.0,298.2,3082.0,1337.9,175.0,76.0,MD,287750.6207909091
Frederick,2010,232717.0,4698.0,2018.8,728.0,312.8,3.0,1.3,34.0,14.6,205.0,88.1,486.0,208.8,3970.0,1705.9,692.0,297.4,3100.0,1332.1,178.0,76.5,MD,281714.10607272724
Frederick,2011,235598.0,4573.0,1941.0,593.0,251.7,3.0,1.3,31.0,13.2,127.0,53.9,432.0,183.4,3980.0,1689.3,699.0,296.7,3107.0,1318.8,174.0,73.9,MD,266255.1243727273
Frederick,2012,239031.0,4598.0,1923.6,620.0,259.4,1.0,0.4,50.0,20.9,131.0,54.8,438.0,183.2,3978.0,1664.2,675.0,282.4,3105.0,1299.0,198.0,82.8,MD,266420.5608333333
Frederick,2013,241868.0,4740.0,1959.7,614.0,253.9,5.0,2.1,18.0,7.4,141.0,58.3,450.0,186.1,4126.0,1705.9,742.0,306.8,3234.0,1337.1,150.0,62.0,MD,285110.0468090909
Frederick,2014,243718.0,4339.0,1780.3,606.0,248.6,4.0,1.6,41.0,16.8,113.0,46.4,448.0,183.8,3733.0,1531.7,625.0,256.4,3025.0,1241.2,83.0,34.1,MD,301088.68570909085
Frederick,2015,245356.0,4097.0,1669.8,596.0,242.9,7.0,2.9,34.0,13.9,107.0,43.6,448.0,182.6,3501.0,1426.9,591.0,240.9,2800.0,1141.2,110.0,44.8,MD,308365.1250636364
Frederick,2016,246177.0,3769.0,1531.0,601.0,244.1,2.0,0.8,39.0,15.8,104.0,42.2,456.0,185.2,3168.0,1286.9,465.0,188.9,2585.0,1050.1,118.0,47.9,MD,314881.2009333333
Frederick,2017,249745.0,3636.0,1455.9,692.0,277.1,5.0,2.0,47.0,18.8,123.0,49.3,517.0,207.0,2944.0,1178.8,428.0,171.4,2412.0,965.8,104.0,41.6,MD,323899.56729090906
Frederick,2018,252641.0,3523.0,1394.5,533.0,211.0,3.0,1.2,57.0,22.6,103.0,40.8,370.0,146.5,2990.0,1183.5,364.0,144.1,2519.0,997.1,107.0,42.4,MD,334423.01350909093
Frederick,2019,257177.0,3416.0,1328.3,570.0,221.6,3.0,1.2,61.0,23.7,87.0,33.8,419.0,162.9,2846.0,1106.6,412.0,160.2,2318.0,901.3,116.0,45.1,MD,346113.2296818182
Frederick,2020,261667.0,2671.0,1020.8,448.0,171.2,9.0,3.4,41.0,15.7,68.0,26.0,330.0,126.1,2223.0,849.6,243.0,92.9,1870.0,714.6,110.0,42.0,MD,359513.57587500004
Garrett,2000,29846.0,554.0,1856.2,46.0,154.1,1.0,3.4,6.0,20.1,0.0,0.0,39.0,130.7,508.0,1702.1,127.0,425.5,349.0,1169.3,32.0,107.2,MD,101649.03760333336
Garrett,2001,30289.0,570.0,1881.9,27.0,89.1,1.0,3.3,5.0,16.5,4.0,13.2,17.0,56.1,543.0,1792.7,124.0,409.4,397.0,1310.7,22.0,72.6,MD,110450.39736363637
Garrett,2002,30757.0,537.0,1745.9,44.0,143.1,0.0,0.0,2.0,6.5,1.0,3.3,41.0,133.3,493.0,1602.9,104.0,338.1,367.0,1193.2,22.0,71.5,MD,122211.02816363637
Garrett,2003,30156.0,582.0,1930.0,46.0,152.5,0.0,0.0,7.0,23.2,1.0,3.3,38.0,126.0,536.0,1777.4,118.0,391.3,396.0,1313.2,22.0,73.0,MD,134148.83616363633
Garrett,2004,30317.0,491.0,1619.6,55.0,181.4,1.0,3.3,0.0,0.0,2.0,6.6,52.0,171.5,436.0,1438.1,100.0,329.8,320.0,1055.5,16.0,52.8,MD,157254.2044
Garrett,2005,30353.0,529.0,1742.8,62.0,204.3,0.0,0.0,4.0,13.2,1.0,3.3,57.0,187.8,467.0,1538.6,136.0,448.1,312.0,1027.9,19.0,62.6,MD,192003.8829
Garrett,2006,29991.0,587.0,1957.3,63.0,210.1,2.0,6.7,7.0,23.3,3.0,10.0,51.0,170.1,524.0,1747.2,156.0,520.2,346.0,1153.7,22.0,73.4,MD,215060.70458181817
Garrett,2007,29619.0,610.0,2059.5,64.0,216.1,0.0,0.0,6.0,20.3,2.0,6.8,56.0,189.1,546.0,1843.4,161.0,543.6,359.0,1212.1,26.0,87.8,MD,232048.2188636364
Garrett,2008,29391.0,612.0,2082.3,71.0,241.6,2.0,6.8,2.0,6.8,5.0,17.0,62.0,210.9,541.0,1840.7,171.0,581.8,341.0,1160.2,29.0,98.7,MD,227247.16291666668
Garrett,2009,29830.0,574.0,1924.2,68.0,228.0,0.0,0.0,4.0,13.4,1.0,3.4,63.0,211.2,506.0,1696.3,170.0,569.9,322.0,1079.5,14.0,46.9,MD,204883.92732727277
Garrett,2010,29696.0,532.0,1791.5,49.0,165.0,1.0,3.4,2.0,6.7,2.0,6.7,44.0,148.2,483.0,1626.5,158.0,532.1,299.0,1006.9,26.0,87.6,MD,195155.41408181816
Garrett,2011,30382.0,621.0,2044.0,70.0,230.4,2.0,6.6,5.0,16.5,3.0,9.9,60.0,197.5,551.0,1813.6,190.0,625.4,339.0,1115.8,22.0,72.4,MD,188938.4300363637
Garrett,2012,30341.0,611.0,2013.8,71.0,234.0,1.0,3.3,1.0,3.3,5.0,16.5,64.0,210.9,540.0,1779.8,164.0,540.5,351.0,1156.9,25.0,82.4,MD,189746.75721666668
Garrett,2013,29839.0,700.0,2345.9,128.0,429.0,0.0,0.0,2.0,6.7,5.0,16.8,121.0,405.5,572.0,1917.0,174.0,583.1,375.0,1256.7,23.0,77.1,MD,188881.27265454544
Garrett,2014,29897.0,523.0,1749.3,68.0,227.4,0.0,0.0,6.0,20.1,1.0,3.3,61.0,204.0,455.0,1521.9,142.0,475.0,298.0,996.8,15.0,50.2,MD,191395.50633636367
Garrett,2015,29487.0,521.0,1766.9,58.0,196.7,0.0,0.0,8.0,27.1,4.0,13.6,46.0,156.0,463.0,1570.2,142.0,481.6,312.0,1058.1,9.0,30.5,MD,195397.9728272727
Garrett,2016,29166.0,435.0,1491.5,60.0,205.7,0.0,0.0,6.0,20.6,2.0,6.9,52.0,178.3,375.0,1285.7,84.0,288.0,277.0,949.7,14.0,48.0,MD,198293.85251666667
