County/Region,Year,Population,Index Total Count,Index Total Rate,Violent Total Count,Violent Total Rate,Murder Count,Murder Rate,Rape Count,Rape Rate,Robbery Count,Robbery Rate,Agg Assault Count,Agg Assault Rate,Property Total Count,Property Total Rate,Burglary Count,Burglary Rate,Larceny Count,Larceny Rate,MV Theft Count,MV Theft Rate,State
Orleans,2002,44592,649,1455.4,95,213.0,4,9.0,6,13.5,8,17.9,77,172.7,554,1242.4,102,228.7,432,968.8,20,44.9,NY
Orleans,2003,43966,498,1132.7,70,159.2,0,0.0,7,15.9,14,31.8,49,111.4,428,973.5,100,227.4,300,682.3,28,63.7,NY
Orleans,2004,43713,646,1477.8,71,162.4,1,2.3,5,11.4,5,11.4,60,137.3,575,1315.4,141,322.6,408,933.4,26,59.5,NY
Orleans,2005,44201,745,1685.5,108,244.3,2,4.5,7,15.8,4,9.0,95,214.9,637,1441.1,120,271.5,491,1110.8,26,58.8,NY
Orleans,2006,43503,940,2160.8,89,204.6,0,0.0,7,16.1,12,27.6,70,160.9,851,1956.2,205,471.2,621,1427.5,25,57.5,NY
Orleans,2007,42956,1091,2539.8,91,211.8,1,2.3,10,23.3,10,23.3,70,163.0,1000,2328.0,217,505.2,742,1727.3,41,95.4,NY
Orleans,2008,42138,1107,2627.1,73,173.2,1,2.4,6,14.2,19,45.1,47,111.5,1034,2453.8,247,586.2,739,1753.8,48,113.9,NY
Orleans,2009,41904,1266,3021.2,71,169.4,0,0.0,14,33.4,9,21.5,48,114.5,1195,2851.8,319,761.3,835,1992.6,41,97.8,NY
Orleans,2010,41377,1063,2569.1,79,190.9,0,0.0,6,14.5,10,24.2,63,152.3,984,2378.1,227,548.6,708,1711.1,49,118.4,NY
Orleans,2011,43076,1004,2330.8,82,190.4,2,4.6,9,20.9,13,30.2,58,134.6,922,2140.4,227,527.0,667,1548.4,28,65.0,NY
Orleans,2012,42852,920,2146.9,61,142.4,0,0.0,5,11.7,9,21.0,47,109.7,859,2004.6,193,450.4,639,1491.2,27,63.0,NY
Orleans,2013,42878,747,1742.2,59,137.6,1,2.3,6,14.0,8,18.7,44,102.6,688,1604.6,196,457.1,468,1091.5,24,56.0,NY
Orleans,2014,42149,687,1629.9,58,137.6,0,0.0,5,11.9,7,16.6,46,109.1,629,1492.3,163,386.7,445,1055.8,21,49.8,NY
Orleans,2015,41689,673,1614.3,69,165.5,0,0.0,21,50.4,3,7.2,45,107.9,604,1448.8,143,343.0,442,1060.2,19,45.6,NY
Orleans,2016,41061,749,1824.1,78,190.0,0,0.0,24,58.4,7,17.0,47,114.5,671,1634.2,143,348.3,499,1215.3,29,70.6,NY
Orleans,2017,41194,764,1854.6,87,211.2,1,2.4,19,46.1,10,24.3,57,138.4,677,1643.4,88,213.6,569,1381.3,20,48.6,NY
Orleans,2018,39962,600,1501.4,65,162.7,0,0.0,18,45.0,8,20.0,39,97.6,535,1338.8,105,262.7,411,1028.5,19,47.5,NY
Orleans,2019,40120,486,1211.4,58,144.6,0,0.0,21,52.3,5,12.5,32,79.8,428,1066.8,78,194.4,321,800.1,29,72.3,NY
Orleans,2020,39829,464,1165.0,64,160.7,0,0.0,21,52.7,7,17.6,36,90.4,400,1004.3,82,205.9,291,730.6,27,67.8,NY
Orleans,2021,40738,369,905.8,59,144.8,0,0.0,14,34.4,4,9.8,41,100.6,310,761.0,50,122.7,240,589.1,20,49.1,NY
Orleans,2022,40448,503,1243.6,67,165.6,0,0.0,15,37.1,5,12.4,47,116.2,436,1077.9,66,163.2,344,850.5,26,64.3,NY
Oswego,2000,129184,2478,1918.2,111,85.9,3,2.3,9,7.0,17,13.2,82,63.5,2367,1832.3,518,401.0,1731,1339.9,118,91.3,NY
Oswego,2001,122602,2994,2442.0,116,94.6,2,1.6,14,11.4,25,20.4,75,61.2,2878,2347.4,662,540.0,2111,1721.8,105,85.6,NY
Oswego,2002,123545,3077,2490.6,183,148.1,3,2.4,27,21.9,29,23.5,124,100.4,2894,2342.5,646,522.9,2154,1743.5,94,76.1,NY
Oswego,2003,123141,2538,2061.1,142,115.3,3,2.4,20,16.2,18,14.6,101,82.0,2396,1945.7,576,467.8,1752,1422.8,68,55.2,NY
Oswego,2004,123733,2632,2127.2,136,109.9,1,0.8,18,14.5,18,14.5,99,80.0,2496,2017.2,604,488.1,1822,1472.5,70,56.6,NY
Oswego,2005,123953,2659,2145.2,187,150.9,1,0.8,28,22.6,27,21.8,131,105.7,2472,1994.3,513,413.9,1885,1520.7,74,59.7,NY
Oswego,2006,123703,2736,2211.7,158,127.7,1,0.8,31,25.1,20,16.2,106,85.7,2578,2084.0,571,461.6,1952,1578.0,55,44.5,NY
Oswego,2007,122810,2641,2150.5,160,130.3,1,0.8,20,16.3,26,21.2,113,92.0,2481,2020.2,541,440.5,1878,1529.2,62,50.5,NY
Oswego,2008,121286,2593,2137.9,184,151.7,3,2.5,35,28.9,21,17.3,125,103.1,2409,1986.2,582,479.9,1756,1447.8,71,58.5,NY
Oswego,2009,121238,2789,2300.4,176,145.2,1,0.8,31,25.6,26,21.4,118,97.3,2613,2155.3,655,540.3,1880,1550.7,78,64.3,NY
Oswego,2010,119906,3288,2742.1,189,157.6,3,2.5,28,23.4,32,26.7,126,105.1,3099,2584.5,768,640.5,2227,1857.3,104,86.7,NY
Oswego,2011,122658,3217,2622.7,181,147.6,2,1.6,28,22.8,22,17.9,129,105.2,3036,2475.2,653,532.4,2281,1859.6,102,83.2,NY
Oswego,2012,122888,3328,2708.2,206,167.6,0,0.0,35,28.5,27,22.0,144,117.2,3122,2540.5,791,643.7,2230,1814.7,101,82.2,NY
Oswego,2013,121698,2678,2200.5,158,129.8,2,1.6,15,12.3,29,23.8,112,92.0,2520,2070.7,521,428.1,1919,1576.9,80,65.7,NY
Oswego,2014,121109,2557,2111.3,159,131.3,2,1.7,33,27.2,24,19.8,100,82.6,2398,1980.0,572,472.3,1766,1458.2,60,49.5,NY
Oswego,2015,120368,2374,1972.3,251,208.5,2,1.7,126,104.7,26,21.6,97,80.6,2123,1763.8,507,421.2,1565,1300.2,51,42.4,NY
Oswego,2016,118961,2314,1945.2,265,222.8,0,0.0,121,101.7,22,18.5,122,102.6,2049,1722.4,461,387.5,1518,1276.0,70,58.8,NY
Oswego,2017,118741,1980,1667.5,218,183.6,1,0.8,96,80.8,17,14.3,104,87.6,1762,1483.9,406,341.9,1282,1079.7,74,62.3,NY
Oswego,2018,115754,2033,1756.3,188,162.4,2,1.7,78,67.4,21,18.1,87,75.2,1845,1593.9,264,228.1,1500,1295.9,81,70.0,NY
Oswego,2019,116733,1891,1619.9,182,155.9,1,0.9,89,76.2,9,7.7,83,71.1,1709,1464.0,235,201.3,1390,1190.8,84,72.0,NY
Oswego,2020,115839,1812,1564.2,196,169.2,0,0.0,79,68.2,21,18.1,96,82.9,1616,1395.0,240,207.2,1263,1090.3,113,97.5,NY
Oswego,2021,118804,1640,1380.4,212,178.4,1,0.8,92,77.4,12,10.1,107,90.1,1428,1202.0,228,191.9,1104,929.3,96,80.8,NY
Oswego,2022,118307,1575,1331.3,199,168.2,4,3.4,68,57.5,7,5.9,120,101.4,1376,1163.1,172,145.4,1110,938.2,94,79.5,NY
Otsego,2000,63217,1032,1632.5,134,212.0,0,0.0,9,14.2,12,19.0,113,178.7,898,1420.5,247,390.7,634,1002.9,17,26.9,NY
Otsego,2001,61789,910,1472.8,117,189.4,0,0.0,12,19.4,7,11.3,98,158.6,793,1283.4,201,325.3,570,922.5,22,35.6,NY
Otsego,2002,62265,1150,1846.9,159,255.4,0,0.0,18,28.9,15,24.1,126,202.4,991,1591.6,223,358.1,736,1182.0,32,51.4,NY
Otsego,2003,62176,1178,1894.6,133,213.9,0,0.0,23,37.0,11,17.7,99,159.2,1045,1680.7,311,500.2,714,1148.4,20,32.2,NY
Otsego,2004,62316,1206,1935.3,129,207.0,1,1.6,18,28.9,10,16.0,100,160.5,1077,1728.3,291,467.0,758,1216.4,28,44.9,NY
Otsego,2005,62608,1196,1910.3,112,178.9,4,6.4,14,22.4,18,28.8,76,121.4,1084,1731.4,254,405.7,798,1274.6,32,51.1,NY
Otsego,2006,62914,1192,1894.6,146,232.1,2,3.2,31,49.3,15,23.8,98,155.8,1046,1662.6,247,392.6,778,1236.6,21,33.4,NY
Otsego,2007,62542,1185,1894.7,100,159.9,1,1.6,15,24.0,7,11.2,77,123.1,1085,1734.8,347,554.8,716,1144.8,22,35.2,NY
Otsego,2008,62469,1102,1764.1,86,137.7,0,0.0,10,16.0,6,9.6,70,112.1,1016,1626.4,292,467.4,703,1125.4,21,33.6,NY
Otsego,2009,61976,1201,1937.8,140,225.9,0,0.0,18,29.0,18,29.0,104,167.8,1061,1712.0,324,522.8,719,1160.1,18,29.0,NY
Otsego,2010,60905,1145,1880.0,126,206.9,0,0.0,13,21.3,10,16.4,103,169.1,1019,1673.1,269,441.7,723,1187.1,27,44.3,NY
Otsego,2011,62539,1146,1832.5,119,190.3,1,1.6,6,9.6,12,19.2,100,159.9,1027,1642.2,252,402.9,751,1200.9,24,38.4,NY
Otsego,2012,62251,983,1579.1,78,125.3,0,0.0,14,22.5,13,20.9,51,81.9,905,1453.8,186,298.8,694,1114.8,25,40.2,NY
Otsego,2013,61617,835,1355.1,65,105.5,1,1.6,11,17.9,15,24.3,38,61.7,770,1249.7,177,287.3,579,939.7,14,22.7,NY
Otsego,2014,61644,837,1357.8,51,82.7,0,0.0,2,3.2,8,13.0,41,66.5,786,1275.1,130,210.9,642,1041.5,14,22.7,NY
Otsego,2015,60737,841,1384.7,78,128.4,2,3.3,42,69.2,6,9.9,28,46.1,763,1256.2,141,232.1,600,987.9,22,36.2,NY
Otsego,2016,59929,779,1299.9,90,150.2,0,0.0,35,58.4,10,16.7,45,75.1,689,1149.7,113,188.6,564,941.1,12,20.0,NY
Otsego,2017,59891,734,1225.6,93,155.3,4,6.7,45,75.1,2,3.3,42,70.1,641,1070.3,116,193.7,510,851.5,15,25.0,NY
Otsego,2018,58672,719,1225.5,95,161.9,0,0.0,42,71.6,3,5.1,50,85.2,624,1063.5,108,184.1,502,855.6,14,23.9,NY
Otsego,2019,59117,624,1055.5,100,169.2,1,1.7,41,69.4,4,6.8,54,91.3,524,886.4,62,104.9,445,752.7,17,28.8,NY
Otsego,2020,58818,637,1083.0,75,127.5,0,0.0,30,51.0,7,11.9,38,64.6,562,955.5,80,136.0,458,778.7,24,40.8,NY
Otsego,2021,59880,598,998.7,82,136.9,0,0.0,40,66.8,5,8.4,37,61.8,516,861.7,78,130.3,411,686.4,27,45.1,NY
Otsego,2022,58332,607,1040.6,60,102.9,1,1.7,31,53.1,3,5.1,25,42.9,547,937.7,80,137.1,434,744.0,33,56.6,NY
Putnam,2000,98909,1071,1082.8,53,53.6,1,1.0,5,5.1,8,8.1,39,39.4,1018,1029.2,200,202.2,761,769.4,57,57.6,NY
Putnam,2001,95921,1099,1145.7,91,94.9,0,0.0,9,9.4,11,11.5,71,74.0,1008,1050.9,198,206.4,760,792.3,50,52.1,NY
Putnam,2002,96658,1282,1326.3,73,75.5,1,1.0,7,7.2,11,11.4,54,55.9,1209,1250.8,271,280.4,864,893.9,74,76.6,NY
Putnam,2003,98424,1188,1207.0,79,80.3,0,0.0,6,6.1,18,18.3,55,55.9,1109,1126.8,202,205.2,858,871.7,49,49.8,NY
Putnam,2004,99742,1089,1091.8,77,77.2,0,0.0,10,10.0,8,8.0,59,59.2,1012,1014.6,197,197.5,778,780.0,37,37.1,NY
Putnam,2005,100714,1112,1104.1,95,94.3,0,0.0,13,12.9,25,24.8,57,56.6,1017,1009.8,210,208.5,748,742.7,59,58.6,NY
Putnam,2006,100776,963,955.6,93,92.3,1,1.0,3,3.0,25,24.8,64,63.5,870,863.3,194,192.5,646,641.0,30,29.8,NY
Putnam,2007,100963,983,973.6,71,70.3,3,3.0,10,9.9,10,9.9,48,47.5,912,903.3,150,148.6,729,722.0,33,32.7,NY
Putnam,2008,99894,1052,1053.1,83,83.1,2,2.0,6,6.0,13,13.0,62,62.1,969,970.0,201,201.2,736,736.8,32,32.0,NY
Putnam,2009,99574,963,967.1,85,85.4,0,0.0,6,6.0,15,15.1,64,64.3,878,881.8,187,187.8,655,657.8,36,36.2,NY
Putnam,2010,98472,934,948.5,69,70.1,2,2.0,6,6.1,10,10.2,51,51.8,865,878.4,189,191.9,652,662.1,24,24.4,NY
Putnam,2011,100158,860,858.6,66,65.9,1,1.0,3,3.0,8,8.0,54,53.9,794,792.7,178,177.7,598,597.1,18,18.0,NY
Putnam,2012,100472,875,870.9,41,40.8,0,0.0,7,7.0,8,8.0,26,25.9,834,830.1,188,187.1,613,610.1,33,32.8,NY
Putnam,2013,99665,772,774.6,49,49.2,0,0.0,12,12.0,8,8.0,29,29.1,723,725.4,131,131.4,565,566.9,27,27.1,NY
Putnam,2014,99778,780,781.7,51,51.1,0,0.0,3,3.0,8,8.0,40,40.1,729,730.6,161,161.4,553,554.2,15,15.0,NY
Putnam,2015,99220,589,593.6,43,43.3,0,0.0,12,12.1,3,3.0,28,28.2,546,550.3,89,89.7,430,433.4,27,27.2,NY
Putnam,2016,98238,603,613.8,37,37.7,0,0.0,10,10.2,6,6.1,21,21.4,566,576.2,86,87.5,456,464.2,24,24.4,NY
Putnam,2017,98971,628,634.5,54,54.6,1,1.0,15,15.2,9,9.1,29,29.3,574,580.0,94,95.0,462,466.8,18,18.2,NY
Putnam,2018,97414,502,515.3,54,55.4,0,0.0,15,15.4,5,5.1,34,34.9,448,459.9,50,51.3,384,394.2,14,14.4,NY
Putnam,2019,98253,377,383.7,49,49.9,0,0.0,18,18.3,6,6.1,25,25.4,328,333.8,30,30.5,284,289.0,14,14.2,NY
Putnam,2020,97548,398,408.0,37,37.9,0,0.0,9,9.2,2,2.1,26,26.7,361,370.1,43,44.1,289,296.3,29,29.7,NY
Putnam,2021,100991,517,511.9,58,57.4,0,0.0,22,21.8,4,4.0,32,31.7,459,454.5,31,30.7,401,397.1,27,26.7,NY
Putnam,2022,98953,536,541.7,63,63.7,0,0.0,15,15.2,7,7.1,41,41.4,473,478.0,37,37.4,404,408.3,32,32.3,NY
Queens,2000,2068318,64662,3126.3,14349,693.8,112,5.4,303,14.6,6722,325.0,7212,348.7,50313,2432.6,9311,450.2,28512,1378.5,12490,603.9,NY
Queens,2001,2142146,59338,2770.0,12991,606.4,87,4.1,278,13.0,5891,275.0,6735,314.4,46347,2163.6,8139,379.9,27518,1284.6,10690,499.0,NY
Queens,2002,2158613,56889,2635.4,12625,584.9,98,4.5,281,13.0,5694,263.8,6552,303.5,44264,2050.6,8125,376.4,26986,1250.2,9153,424.0,NY
Queens,2003,2243164,50442,2248.7,11106,495.1,122,5.4,288,12.8,5179,230.9,5517,245.9,39336,1753.6,7226,322.1,24671,1099.8,7439,331.6,NY
Queens,2004,2227863,48142,2160.9,10323,463.4,115,5.2,291,13.1,4819,216.3,5098,228.8,37819,1697.5,6434,288.8,24778,1112.2,6607,296.6,NY
Queens,2005,2231815,45122,2021.8,10250,459.3,93,4.2,355,15.9,4957,222.1,4845,217.1,34872,1562.5,5745,257.4,23535,1054.5,5592,250.6,NY
Queens,2006,2245375,44108,1964.4,10102,449.9,85,3.8,257,11.4,4918,219.0,4842,215.6,34006,1514.5,5640,251.2,23402,1042.2,4964,221.1,NY
Queens,2007,2252334,42630,1892.7,9846,437.1,72,3.2,207,9.2,4417,196.1,5150,228.7,32784,1455.6,5688,252.5,23151,1027.9,3945,175.2,NY
Queens,2008,2289695,41349,1805.9,9689,423.2,95,4.1,194,8.5,4591,200.5,4809,210.0,31660,1382.7,5046,220.4,22765,994.2,3849,168.1,NY
Queens,2009,2303205,38925,1690.0,9299,403.7,82,3.6,192,8.3,3997,173.5,5028,218.3,29626,1286.3,4714,204.7,21612,938.3,3300,143.3,NY
Queens,2010,2291352,38808,1693.7,9725,424.4,100,4.4,196,8.6,4066,177.4,5363,234.1,29083,1269.3,4704,205.3,20895,911.9,3484,152.0,NY
Queens,2011,2240748,39863,1779.0,10311,460.2,82,3.7,221,9.9,4057,181.1,5951,265.6,29552,1318.8,4815,214.9,21588,963.4,3149,140.5,NY
Queens,2012,2261906,40199,1777.2,10753,475.4,83,3.7,254,11.2,4149,183.4,6267,277.1,29446,1301.8,5181,229.1,21550,952.7,2715,120.0,NY
Queens,2013,2292142,39913,1741.3,10740,468.6,59,2.6,254,11.1,3994,174.2,6433,280.7,29173,1272.7,4732,206.4,22030,961.1,2411,105.2,NY
Queens,2014,2313385,38030,1643.9,9800,423.6,64,2.8,207,8.9,3271,141.4,6258,270.5,28230,1220.3,4191,181.2,21434,926.5,2605,112.6,NY
Queens,2015,2337925,35920,1536.4,9854,421.5,60,2.6,468,20.0,3270,139.9,6056,259.0,26066,1114.9,3396,145.3,20400,872.6,2270,97.1,NY
Queens,2016,2343667,33800,1442.2,9356,399.2,47,2.0,486,20.7,2989,127.5,5834,248.9,24444,1043.0,3056,130.4,19455,830.1,1933,82.5,NY
Queens,2017,2356841,32860,1394.2,9184,389.7,50,2.1,495,21.0,2851,121.0,5788,245.6,23676,1004.6,2721,115.5,19373,822.0,1582,67.1,NY
Queens,2018,2331358,33135,1421.3,8856,379.9,65,2.8,582,25.0,2534,108.7,5675,243.4,24279,1041.4,2360,101.2,20344,872.6,1575,67.6,NY
Queens,2019,2267722,32483,1432.4,9393,414.2,69,3.0,643,28.4,2493,109.9,6188,272.9,23090,1018.2,2298,101.3,19231,848.0,1561,68.8,NY
Queens,2020,2246431,37446,1666.9,9629,428.6,78,3.5,515,22.9,2549,113.5,6487,288.8,27817,1238.3,2842,126.5,22431,998.5,2544,113.2,NY
Queens,2021,2333311,39330,1685.6,10262,439.8,83,3.6,552,23.7,2502,107.2,7125,305.4,29068,1245.8,2445,104.8,23936,1025.8,2687,115.2,NY
Queens,2022,2250884,50333,2236.1,11847,526.3,78,3.5,576,25.6,3323,147.6,7870,349.6,38486,1709.8,2999,133.2,31762,1411.1,3725,165.5,NY
Rensselaer,2000,157936,4881,3090.5,481,304.6,2,1.3,36,22.8,106,67.1,337,213.4,4400,2785.9,1040,658.5,3136,1985.6,224,141.8,NY
Rensselaer,2001,152819,4662,3050.7,458,299.7,2,1.3,34,22.2,125,81.8,297,194.3,4204,2751.0,893,584.4,3063,2004.3,248,162.3,NY
Rensselaer,2002,153993,4953,3216.4,547,355.2,7,4.5,47,30.5,153,99.4,340,220.8,4406,2861.2,1010,655.9,3086,2004.0,310,201.3,NY
Rensselaer,2003,153560,4636,3019.0,528,343.8,2,1.3,55,35.8,108,70.3,363,236.4,4108,2675.2,932,606.9,2932,1909.4,244,158.9,NY
Rensselaer,2004,154304,4318,2798.4,488,316.3,2,1.3,48,31.1,113,73.2,325,210.6,3830,2482.1,975,631.9,2584,1674.6,271,175.6,NY
Rensselaer,2005,154298,4421,2865.2,490,317.6,4,2.6,42,27.2,93,60.3,351,227.5,3931,2547.7,934,605.3,2711,1757.0,286,185.4,NY
Rensselaer,2006,155667,4695,3016.1,559,359.1,2,1.3,44,28.3,137,88.0,376,241.5,4136,2657.0,1017,653.3,2883,1852.0,236,151.6,NY
Rensselaer,2007,155251,4539,2923.7,495,318.8,3,1.9,38,24.5,153,98.6,301,193.9,4044,2604.8,938,604.2,2873,1850.6,233,150.1,NY
Rensselaer,2008,155621,4770,3065.1,547,351.5,5,3.2,33,21.2,176,113.1,333,214.0,4223,2713.6,957,615.0,3102,1993.3,164,105.4,NY
Rensselaer,2009,155511,4809,3092.4,513,329.9,3,1.9,29,18.6,188,120.9,293,188.4,4296,2762.5,988,635.3,3128,2011.4,180,115.7,NY
Rensselaer,2010,154087,4853,3149.5,546,354.3,2,1.3,38,24.7,162,105.1,344,223.3,4307,2795.2,963,625.0,3113,2020.3,231,149.9,NY
Rensselaer,2011,160146,4688,2927.3,485,302.8,1,0.6,42,26.2,128,79.9,314,196.1,4203,2624.5,1153,720.0,2901,1811.5,149,93.0,NY
Rensselaer,2012,160255,4648,2900.4,447,278.9,9,5.6,30,18.7,130,81.1,278,173.5,4201,2621.4,981,612.1,3083,1923.8,137,85.5,NY
Rensselaer,2013,160153,4137,2583.2,471,294.1,3,1.9,24,15.0,159,99.3,285,178.0,3666,2289.1,917,572.6,2615,1632.8,134,83.7,NY
Rensselaer,2014,160303,4259,2656.8,471,293.8,9,5.6,25,15.6,133,83.0,304,189.6,3788,2363.0,811,505.9,2778,1733.0,199,124.1,NY
Rensselaer,2015,159567,4200,2632.1,547,342.8,10,6.3,56,35.1,175,109.7,306,191.8,3653,2289.3,677,424.3,2824,1769.8,152,95.3,NY
Rensselaer,2016,159384,3658,2295.1,472,296.1,4,2.5,63,39.5,114,71.5,291,182.6,3186,1998.9,613,384.6,2420,1518.3,153,96.0,NY
Rensselaer,2017,160555,3518,2191.1,448,279.0,6,3.7,69,43.0,127,79.1,246,153.2,3070,1912.1,558,347.5,2378,1481.1,134,83.5,NY
Rensselaer,2018,156780,3095,1974.1,389,248.1,1,0.6,62,39.5,110,70.2,216,137.8,2706,1726.0,425,271.1,2151,1372.0,130,82.9,NY
Rensselaer,2019,158579,3207,2022.3,399,251.6,3,1.9,58,36.6,90,56.8,248,156.4,2808,1770.7,397,250.3,2264,1427.7,147,92.7,NY
Rensselaer,2020,157637,3186,2021.1,455,288.6,12,7.6,68,43.1,89,56.5,286,181.4,2731,1732.5,397,251.8,2163,1372.1,171,108.5,NY
Rensselaer,2021,162109,2966,1829.6,465,286.8,6,3.7,72,44.4,90,55.5,297,183.2,2501,1542.8,314,193.7,1966,1212.8,221,136.3,NY
Rensselaer,2022,160746,3440,2140.0,453,281.8,6,3.7,62,38.6,94,58.5,291,181.0,2987,1858.2,363,225.8,2443,1519.8,181,112.6,NY
Richmond,2000,402819,8605,2136.2,1714,425.5,25,6.2,49,12.2,473,117.4,1167,289.7,6891,1710.7,1053,261.4,4511,1119.9,1327,329.4,NY
Richmond,2001,417196,7693,1844.0,1479,354.5,13,3.1,32,7.7,376,90.1,1058,253.6,6214,1489.5,927,222.2,4224,1012.5,1063,254.8,NY
Richmond,2002,420404,7848,1866.8,1426,339.2,12,2.9,39,9.3,375,89.2,1000,237.9,6422,1527.6,1010,240.2,4555,1083.5,857,203.9,NY
Richmond,2003,461590,6957,1507.2,1297,281.0,9,1.9,35,7.6,382,82.8,871,188.7,5660,1226.2,792,171.6,4197,909.2,671,145.4,NY
Richmond,2004,461775,7102,1538.0,1419,307.3,8,1.7,31,6.7,407,88.1,973,210.7,5683,1230.7,801,173.5,4279,926.6,603,130.6,NY
Richmond,2005,462594,7065,1527.3,1499,324.0,15,3.2,48,10.4,462,99.9,974,210.6,5566,1203.2,803,173.6,4207,909.4,556,120.2,NY
Richmond,2006,465405,7136,1533.3,1408,302.5,20,4.3,38,8.2,446,95.8,904,194.2,5728,1230.8,675,145.0,4425,950.8,628,134.9,NY
Richmond,2007,476771,6839,1434.4,1337,280.4,12,2.5,33,6.9,452,94.8,840,176.2,5502,1154.0,759,159.2,4221,885.3,522,109.5,NY
Richmond,2008,485719,7508,1545.7,1325,272.8,21,4.3,43,8.9,475,97.8,786,161.8,6183,1273.0,810,166.8,4907,1010.3,466,95.9,NY
Richmond,2009,489575,6962,1422.0,1303,266.1,16,3.3,33,6.7,395,80.7,859,175.5,5659,1155.9,629,128.5,4602,940.0,428,87.4,NY
Richmond,2010,488456,6819,1396.0,1351,276.6,17,3.5,44,9.0,424,86.8,866,177.3,5468,1119.4,611,125.1,4509,923.1,348,71.2,NY
Richmond,2011,470837,6801,1444.4,1428,303.3,16,3.4,32,6.8,398,84.5,982,208.6,5373,1141.2,723,153.6,4310,915.4,340,72.2,NY
Richmond,2012,475282,7146,1503.5,1664,350.1,10,2.1,35,7.4,445,93.6,1174,247.0,5482,1153.4,726,152.8,4444,935.0,312,65.6,NY
Richmond,2013,470183,7234,1538.5,1658,352.6,7,1.5,32,6.8,526,111.9,1093,232.5,5576,1185.9,669,142.3,4681,995.6,226,48.1,NY
Richmond,2014,474541,6865,1446.7,1551,326.8,15,3.2,31,6.5,417,87.9,1088,229.3,5314,1119.8,589,124.1,4505,949.3,220,46.4,NY
Richmond,2015,476611,6465,1356.5,1651,346.4,14,2.9,94,19.7,456,95.7,1087,228.1,4814,1010.0,557,116.9,4038,847.2,219,45.9,NY
Richmond,2016,475474,6313,1327.7,1589,334.2,21,4.4,99,20.8,422,88.8,1047,220.2,4724,993.5,488,102.6,3989,839.0,247,51.9,NY
Richmond,2017,479104,5969,1245.9,1451,302.9,13,2.7,90,18.8,328,68.5,1020,212.9,4518,943.0,401,83.7,3883,810.5,234,48.8,NY
Richmond,2018,473924,5738,1210.7,1408,297.1,10,2.1,128,27.0,327,69.0,943,199.0,4330,913.6,342,72.2,3803,802.4,185,39.0,NY
Richmond,2019,470017,4789,1018.9,1298,276.2,14,3.0,113,24.0,227,48.3,944,200.8,3491,742.7,262,55.7,3050,648.9,179,38.1,NY
Richmond,2020,465604,5042,1082.9,1347,289.3,20,4.3,84,18.0,245,52.6,998,214.3,3695,793.6,286,61.4,3163,679.3,246,52.8,NY
Richmond,2021,493953,4845,980.9,1313,265.8,15,3.0,92,18.6,207,41.9,999,202.2,3532,715.0,194,39.3,3053,618.1,285,57.7,NY
Richmond,2022,485281,7181,1479.8,1746,359.8,11,2.3,81,16.7,289,59.6,1365,281.3,5435,1120.0,303,62.4,4613,950.6,519,106.9,NY
Rockland,2000,296194,6009,2028.7,635,214.4,6,2.0,23,7.8,168,56.7,438,147.9,5374,1814.4,789,266.4,4243,1432.5,342,115.5,NY
Rockland,2001,287281,6099,2123.0,719,250.3,4,1.4,33,11.5,197,68.6,485,168.8,5380,1872.7,885,308.1,4179,1454.7,316,110.0,NY
Rockland,2002,289489,5409,1868.5,649,224.2,4,1.4,22,7.6,172,59.4,451,155.8,4760,1644.3,736,254.2,3787,1308.2,237,81.9,NY
Rockland,2003,292331,4946,1691.9,554,189.5,6,2.1,19,6.5,139,47.5,390,133.4,4392,1502.4,628,214.8,3563,1218.8,201,68.8,NY
Rockland,2004,293553,5232,1782.3,571,194.5,5,1.7,27,9.2,176,60.0,363,123.7,4661,1587.8,553,188.4,3887,1324.1,221,75.3,NY
Rockland,2005,294047,4758,1618.1,541,184.0,5,1.7,24,8.2,125,42.5,387,131.6,4217,1434.1,539,183.3,3502,1191.0,176,59.9,NY
Rockland,2006,293700,4746,1615.9,507,172.6,3,1.0,29,9.9,163,55.5,312,106.2,4239,1443.3,543,184.9,3512,1195.8,184,62.6,NY
Rockland,2007,295219,4477,1516.5,545,184.6,1,0.3,28,9.5,161,54.5,355,120.2,3932,1331.9,508,172.1,3245,1099.2,179,60.6,NY
Rockland,2008,298129,5047,1692.9,542,181.8,2,0.7,32,10.7,151,50.6,357,119.7,4505,1511.1,562,188.5,3803,1275.6,140,47.0,NY
Rockland,2009,299944,4988,1663.0,473,157.7,2,0.7,18,6.0,149,49.7,304,101.4,4515,1505.3,498,166.0,3864,1288.2,153,51.0,NY
Rockland,2010,298092,4866,1632.4,464,155.7,2,0.7,20,6.7,148,49.6,294,98.6,4402,1476.7,587,196.9,3692,1238.5,123,41.3,NY
Rockland,2011,313088,4655,1486.8,564,180.1,3,1.0,33,10.5,167,53.3,361,115.3,4091,1306.7,534,170.6,3450,1101.9,107,34.2,NY
Rockland,2012,316859,4417,1394.0,505,159.4,2,0.6,29,9.2,150,47.3,324,102.3,3912,1234.6,552,174.2,3230,1019.4,130,41.0,NY
Rockland,2013,319900,3843,1201.3,401,125.4,4,1.3,28,8.8,96,30.0,273,85.3,3442,1076.0,416,130.0,2933,916.8,93,29.1,NY
